Metadata: Table 1
Sheet	Column	Source	Notes
Storms	Name	US NOAA National Hurricane Centre. US NOAA National Centres for Environmental Information.	U = “unnamed” or “not named”
	Start		
	150 mi		
	50 mi		
	0 mi		
	Max wind		
	Min press		-1 = missing data
	Max cat w/in		
Storms	Parliament	GB / UK War & Colonial Office / Colonial Office / Commonwealth Office / Foreign & Commonwealth Office. GB / UK House of Commons. GB / UK Board of Trade & Plantations / Board of Trade.	Public Meeting counted as first Parliament. Legislative Council counted as one Parliament.
Storms	EM-DAT	Belgium Université catholique de Louvain Centre for Research on the Epidemiology of Disasters 	1 = yes
	EM-DAT Loss		Figures in current currency
	EM-DAT Deaths		
Storms	Loss	Belgium Université catholique de Louvain Centre for Research on the Epidemiology of Disasters. Belize NEMO. World Bank “Advancing Disaster Risk Finance in Belize” 2018 by Ishizawa & Gunasekera et al. US NOAA National Hurricane Centre.	Figures in current currency
	Deaths		
Trade + GDP	Imports	GB / UK War & Colonial Office / Colonial Office / Commonwealth Office / Foreign & Commonwealth Office. GB / UK House of Commons. GB / UK Board of Trade & Plantations / Board of Trade. British Honduras / Belize Government Gazette.	Figures in current currency
	Import units		
	Exports		Figures in current currency
	Export units		
	GDP	World Bank.	Figures in current currency
CPI	US	US Bureau of Labour Statistics.	1967 = 100
	UK	UK Office for National Statistics.	1974 = 100. CPI for 2020 excludes December.
	Belize	Belize Statistical Institute of Belize.	2011 = 100. CPI for 2020 excludes November and December.
FX	S$ to Lsd	GB / UK War & Colonial Office / Colonial Office / Commonwealth Office / Foreign & Commonwealth Office. GB / UK House of Commons. GB / UK Board of Trade & Plantations / Board of Trade.	S$ = Spanish dollar
	G$ to Lsd		G$ = US gold dollar
	USD to GBP	"EU European Central Bank. US Federal Reserve. UK Bank of England. via FXTOP sarl, France."	
	Lsd to BHD	GB / UK War & Colonial Office / Colonial Office / Commonwealth Office / Foreign & Commonwealth Office. GB / UK House of Commons. GB / UK Board of Trade & Plantations / Board of Trade. 	BHD = British Honduras dollar
	USD to BHD		BHD = British Honduras dollar
Population	Censuses	GB / UK War & Colonial Office / Colonial Office / Commonwealth Office / Foreign & Commonwealth Office. GB / UK House of Commons. GB / UK Board of Trade & Plantations / Board of Trade. 	
	Estimates	Author’s estimates from census data prior to 1960. World Bank beginning in 1960.	

Formulas: Table 1
Sheet	Column	Source	Notes
Trade + GDP 2020	Trade	((Imports Lsd + Exports Lsd) * UK CPI) ÷ USD to GBP * USD to BZD or (((Imports BHD + Exports BHD) / Lsd to BHD) * UK CPI) ÷ USD to GBP * USD to BZD	Figures in 2020 currency
	GDP	GDP USD * US CPI * USD to BZD	Figures in 2020 currency
Population	Estimates	(Nearest future census – Nearest past census) ÷ (Year of nearest future census – Year of nearest past census) + Census or estimate of past year	
Storm Deaths	S S 1 to 7	0 for storms of distance > 0 miles. 0.00001 * Population Estimates for all other storms	
	R S 1 to 7	(S S Deaths ÷ Population Estimates) * 1000	Ratio denominator = 1000
Storm Damages	A S 1 to 7	Damage USD * US CPI * USD to BZD for storms with damage data in USD. Damage BZD * Belize CPI for storms with damage data in BZD. (Damage BHD ÷ Lsd to BHD * UK CPI) ÷ USD to GBP * USD to BZD for storms with damage data in BHD.	Figures in 2020 BZD
	S S 1 to 7	0 for storms of distance > 0 miles. 0.001 * Trade 2020 for storms of distance = 0 miles and prior to 1960. 0.001 * GDP 2020 for storms of distance = 0 miles and on or after 1960.	Figures in 2020 BZD
	R S 1 to 7	(S S Damage ÷ Trade 2020) * 100 for storms prior to 1960. (S S Damage ÷ GDP 2020) * 100 for storms on or after 1960.	Ratio denominator = 100

Disasters: Table 1
Start	Type	Deaths	Description	Source for non-storm disasters
1798	Hostile	0	Battle of St. George’s Caye	London Gazette No. 15100. p. 69
1830	Biological	4	Outbreak of yellow fever	"Memorial Inscriptions and Epitaphs : Belize, British Honduras by Usher, J.P."
1854	Biological		Outbreak of cholera (possible)	"Sir J.A. Burdon, Archives v 3, p. 174"
1863	Technological	2	Fire	"The Growth and Development of Belize City by Everitt, J.C."
1866	Hostile	5	Raid on San Pedro by Mr. Marcus Canul or Mr. Ascension Ek	"Sir J.A. Burdon, Archives v 3, p. 30"
1866	Hostile	2	Raid on Qualm Hill by Mr. Marcus Canul or Mr. Ascension Ek	"Sir J.A. Burdon, Archives v 3, p. 29"
1867	Biological	266	Outbreak of cholera	Report by Staff Asst.-Surgeon Kearney in Appendix No. XIV in Army Medical Dept. Report No. X for 1868
1867	Biological	580	Outbreak of cholera	"Sir J.A. Burdon, Archives v 3, p. 299"
1867	Hostile	3	Raid on San Jose by Mr. Marcus Canul or Mr. Ascension Ek	"Sir J.A. Burdon, Archives v 3, p. 29"
1872	Hostile	1	Raid on Water Bank by Mr. Marcus Canul or Mr. Ascension Ek	"Sir J.A. Burdon, Archives v 3, p. 328"
1872	Hostile	2	Raid on Orange Walk by Mr. Marcus Canul or Mr. Ascension Ek	"Sir J.A. Burdon, Archives v 3, p. 41"
1886	Biological	68	Outbreak of yellow fever	"Sir J.A. Burdon, Archives v 3, p. 313"
1886	Biological	3	Outbreak of yellow fever	Report to the Government of British Honduras … by Sir R.W. Boyce p. 2
1905	Biological	8	Outbreak of yellow fever	Report to the Government of British Honduras … by Sir R.W. Boyce p. 5
1914	Hostile	53	WWI	Commonwealth War Graves Commission for 39 from BHTF and 12 from BWIR (whose biographies mentioned provenance); The Lusitania Resource for 2 perished in RMS Lusitania
1918	Biological	1014	Outbreak of Spanish flu	Report on recent epidemic of influenza in the town of Belize by Sgd. Thomas Gann 1919; Report on the influenza epidemic in the Districts by Thomas Gann 1919
1918	Technological	1	Fire	"Honduras Governor Killed, article in The Washington Post, 13 Sep 1918"
1921	Biological	4	Outbreak of yellow fever	"Public Health Reports, 26 Aug 1921, p 2084"
1931	Natural	2500	Landfall of unnamed 1931 hurricane	
1939	Hostile	10	WWII	"Commonwealth War Graves Commission for 4 from RAF, 6 from NCF, whose biographies mentioned provenance"
1955	Natural	16	Close passage of Hurricane Janet	
1961	Natural	307	Landfall of Hurricane Hattie	
1974	Natural	1	Close passage of Hurricane Carmen	
1978	Natural	4	Landfall of Hurricane Greta	
1986	Biological	1753	Outbreak of HIV / AIDS	Belize Ministry of Health; Belize National AIDS Commission
1997	Technological	22	Shipwreck	EM-DAT
1998	Natural	9	Close passage of Hurricane Mitch	
2000	Natural	19	Landfall of Hurricane Keith	
2001	Natural	24	Landfall of Hurricane Iris	
2005	Natural	3	Close passage of Hurricane Gamma	
2008	Natural	5	Landfall of Hurricane Arthur	
2009	Biological	1	Outbreak of swine flu	"Shahera Bodden, 29, is Belize’s 1st confirmed death from swine flu, article in Amandala, 17 Jan 2014, online"
2010	Natural	1	Landfall of Hurricane Richard	
2019	Biological	277	Outbreak of COVID-19	Belize Ministry of Health

Storms: Table 1
Name	Start	Parliament	150 mi	50 mi	0 mi	EM-DAT	EM-DAT Loss	EM-DAT Loss unit	EM-DAT Deaths	Max wind	Min press	Max cat w/in	Data	Loss	Loss unit	Deaths
U	16 Oct 1980	19	1	1						25	-1					
PAUL	18 Sep 1982	19	1							95	-1					
U	1 Sep 1986	20	1	1	1					30	-1					
KAREN	28 Nov 1989	21	1							50	1000					
DIANA	4 Aug 1990	21	1	1						85	980					
FABIAN	15 Oct 1991	21	1							40	1002					
GERT	14 Sep 1993	22	1	1	1					85	970					
U	21 Sep 1993	22	1	1	1					30	-1					
U	24 Sep 1994	22	1	1	1					30	1004					
OPAL	27 Sep 1995	22	1							130	916					
ROXANNE	7 Oct 1995	22	1							100	956	3				
DOLLY	19 Aug 1996	22	1	1						70	989	1				
KYLE	11 Oct 1996	22	1	1						45	1001					
MITCH	22 Oct 1998	23	1			1	"50,000"	USD	9	155	905	5	1	"50,000"	USD	9
KATRINA	28 Oct 1999	23	1	1	1					35	999					
GORDON	14 Sep 2000	23	1							70	981					
KEITH	28 Sep 2000	23	1	1	1	1	"277,460,000"	USD	14	120	939	4	1	"280,046,900"	USD	19
CHANTAL	14 Aug 2001	23	1	1	1	1				60	997		1	"10,180,000"	USD	
IRIS	4 Oct 2001	23	1	1	1	1	"250,000,000"	USD	30	125	948	4	1	"480,000,000"	BZD	24
ISIDORE	14 Sep 2002	23	1							110	934	1				
BILL	28 Jun 2003	24	1							50	997					
LARRY	27 Sep 2003	24	1							55	993					
CINDY	3 Jul 2005	24	1	1						65	991					
EMILY	11 Jul 2005	24	1							140	929	4				
STAN	1 Oct 2005	24	1							70	977					
WILMA	15 Oct 2005	24	1			1				160	882	4				
GAMMA	14 Nov 2005	24	1			1			3	45	1002		1			3
BARRY	31 May 2007	24	1	1						50	990					
DEAN	13 Aug 2007	24	1	1		1	"14,847,000"	USD		150	905	5	1	"96,680,000"	USD	0
FELIX	31 Aug 2007	24	1	1	1					150	929					
ALMA	29 May 2008	24	1							55	994					
ARTHUR	31 May 2008	24	1	1	1	1			7	40	1004		1	"78,000,000"	USD	5
AGATHA	28 May 2010	25	1							40	1001					
ALEX	24 Jun 2010	25	1	1	1					95	946		1	"1,250,000"	USD	
KARL	13 Sep 2010	25	1	1						110	956					
MATTHEW	23 Sep 2010	25	1	1	1	1				50	998					
PAULA	11 Oct 2010	25	1							90	981	2				
RICHARD	19 Oct 2010	25	1	1	1					85	977	2	1	"70,476,982"	BZD	1
HARVEY	19 Aug 2011	25	1	1	1					55	994					
RINA	22 Oct 2011	25	1							100	966	3				
ERNESTO	1 Aug 2012	26	1	1						85	973	2	1	"762,800"	BZD	0
HELENE	9 Aug 2012	26	1	1	1					40	1004					
BARRY	16 Jun 2013	26	1	1	1					40	1003					
HANNA	21 Oct 2014	26	1	1	1					35	1000					
EARL	2 Aug 2016	27	1	1	1	1				75	979	1	1	"188,678,394"	BZD	0
FRANKLIN	6 Aug 2017	27	1							75	981					
HARVEY	16 Aug 2017	27	1	1						115	937					
ALBERTO	25 May 2018	27	1							55	990					
MICHAEL	6 Oct 2018	27	1	1						140	919					
note	1 BHD = 0.70 USD rate used; 1 BZD = 0.50 USD rate used. CPI for BZD  from SIB/ via Central Bank. CPI for USD from BLS/ via Alioth LLC															
note	"Centroid coordinates for Belize from Prof. Kelly O’Neill at Harvard, 2018 file."															
note	NMS has conflicting data. ORLENE expunged (record contained under FIFI).															
cf	NOAA data at NOAA Hurricane Tracks															
note	U = unnamed / S = tropical storm / D = tropical depression. Wind speeds in kt / Pressure in mb															


Storm History: Table 1
	S	D	C	S	D	C	S	D	C	S	D	C	S	D	C	S	D	C	S	D	C
1850																					
1851	U	150	0																		
1852	U	0	0																		
1853																					
1854																					
1855																					
1856																					
1857	U	150	0	U	0	0															
1858	U	150	0																		
1859	U	50	0																		
1860	U	150	0																		
1861	U	0	0																		
1862																					
1863																					
1864	U	0	1																		
1865																					
1866	U	50	1	U	150	0															
1867																					
1868																					
1869																					
1870	U	50	1																		
1871	U	0	0																		
1872																					
1873																					
1874	U	50	0																		
1875																					
1876	U	0	1																		
1877																					
1878																					
1879	U	150	1	U	0	0															
1880	U	0	0	U	150	1	U	150	0												
1881	U	150	0																		
1882																					
1883	U	150	0																		
1884																					
1885																					
1886																					
1887	U	150	2	U	0	0	U	50	2	U	150	0	U	150	3						
1888	U	150	0	U	50	0															
1889	U	150	2	U	150	3	U	0	0												
1890																					
1891	U	150	2	U	0	0	U	50	0												
1892	U	150	0	U	0	2															
1893	U	0	1	U	150	0															
1894	U	0	0																		
1895	U	0	0	U	150	0	U	150	0												
1896																					
1897																					
1898	U	0	1	U	0	0	U	150	0	U	150	0	U	150	2	U	0	0			
1899																					
1900																					
1901																					
1902																					
1903																					
1904	U	0	1																		
1905	U	150	0																		
1906	U	0	1																		
1907																					
1908																					
1909	U	150	0																		
1910																					
1911																					
1912																					
1913	U	150	0	U	150	0															
1914																					
1915																					
1916	U	0	0	U	50	2	U	150	0												
1917	U	0	0																		
1918	U	0	1																		
1919																					
1920	U	50	0																		
1921	U	0	0																		
1922	U	50	0	U	150	2															
1923																					
1924	U	0	0	U	150	0	U	150	3												
1925																					
1926	U	0	0	U	150	0															
1927	U	50	0																		
1928	U	150	0																		
1929																					
1930																					
1931	U	50	0	U	50	0	U	0	0	U	0	4	U	50	0	U	150	0	U	0	0
1932	U	0	0	U	0	0															
1933	U	0	0	U	50	1	U	150	4												
1934	U	0	1																		
1935	U	150	0	U	150	0															
1936	U	50	0	U	50	0															
1937																					
1938	U	150	3	U	0	0															
1939	U	0	0																		
1940	U	50	0																		
1941	U	0	1																		
1942	U	0	0	U	0	0	U	0	2												
1943	U	0	0																		
1944	U	150	1																		
1945	U	150	0	U	0	0	U	0	1												
1946	U	50	0																		
1947	U	150	0																		
1948																					
1949	U	150	0																		
1950																					
1951	CHARLIE	150	4																		
1952	U	50	0																		
1953																					
1954	GILDA	0	0																		
1955	HILDA	150	3	JANET	50	5															
1956	FLOSSY	0	0																		
1957																					
1958	GERDA	0	0																		
1959																					
1960	ABBY	0	1																		
1961	ANNA	0	1	HATTIE	0	5															
1962																					
1963																					
1964	U	150	0	U	0	0															
1965	DEBBIE	150	0																		
1966																					
1967																					
1968	ABBY	150	0																		
1969	FRANCELIA	0	3	LAURIE	150	0															
1970	ELLA	150	0																		
1971	CHLOE	0	0	EDITH	0	1	U	150	0	LAURA	0	0									
1972	AGNES	150	0																		
1973	U	150	0																		
1974	CARMEN	50	4	FIFI	0	2	ORLENE	0	2												
1975	U	0	0	U	50	0	U	150	0												
1976																					
1977	FRIEDA	0	0																		
1978	GRETA	0	4																		
1979	U	50	0																		
1980	HERMINE	0	0	U	50	0															
1981																					
1982	PAUL	150	0																		
1983																					
1984																					
1985																					
1986	U	0	0																		
1987																					
1988																					
1989	KAREN	150	0																		
1990	DIANA	50	0																		
1991	FABIAN	150	0																		
1992																					
1993	GERT	0	0	U	0	0															
1994	U	0	0																		
1995	OPAL	150	0	ROXANNE	150	3															
1996	DOLLY	50	1	KYLE	50	0															
1997																					
1998	MITCH	150	5																		
1999	KATRINA	0	0																		
2000	GORDON	150	0	KEITH	0	4															
2001	CHANTAL	0	0	IRIS	0	4															
2002	ISIDORE	150	1																		
2003	BILL	150	0	LARRY	150	0															
2004																					
2005	CINDY	50	0	EMILY	150	4	STAN	150	0	WILMA	150	4	GAMMA	150	0						
2006																					
2007	BARRY	50	0	DEAN	50	5	FELIX	0	0												
2008	ALMA	150	0	ARTHUR	0	0															
2009																					
2010	AGATHA	150	0	ALEX	0	0	KARL	50	0	MATTHEW	0	0	PAULA	150	2	RICHARD	0	2			
2011	HARVEY	0	0	RINA	150	3															
2012	ERNESTO	50	2	HELENE	0	0															
2013	BARRY	0	0																		
2014	HANNA	0	0																		
2015																					
2016	EARL	0	1																		
2017	FRANKLIN	150	0	HARVEY	50	0															
2018	ALBERTO	150	0	MICHAEL	50	0															
2019																					
2020																					


Storm Deaths: Table 1
	S 1	D	C	S 2	D	C	S 3	D	C	S 4	D	C	S 5	D	C	S 6	D	C	S 7	D	C	A S 1	A S 2	A S 3	A S 4	A S 5	A S 6	A S 7	S S 1	S S 2	S S 3	S S 4	S S 5	S S 6	S S 7	R S 1	R S 2	R S 3	R S 4	R S 5	R S 6	R S 7
1850																																										
1851	U	150	0																										0							0.0						
1852	U	0	0																										0.2							0.0						
1853																																										
1854																																										
1855																																										
1856																																										
1857	U	150	0	U	0	0																							0	0.2						0.0	0.0					
1858	U	150	0																										0							0.0						
1859	U	50	0																										0							0.0						
1860	U	150	0																										0							0.0						
1861	U	0	0																										0.3							0.0						
1862																																										
1863																																										
1864	U	0	1																										0.3							0.0						
1865																																										
1866	U	50	1	U	150	0																							0	0						0.0	0.0					
1867																																										
1868																																										
1869																																										
1870	U	50	1																										0							0.0						
1871	U	0	0																										0.2							0.0						
1872																																										
1873																																										
1874	U	50	0																										0							0.0						
1875																																										
1876	U	0	1																										0.3							0.0						
1877																																										
1878																																										
1879	U	150	1	U	0	0																							0	0.3						0.0	0.0					
1880	U	0	0	U	150	1	U	150	0																				0.3	0	0					0.0	0.0	0.0				
1881	U	150	0																										0							0.0						
1882																																										
1883	U	150	0																										0							0.0						
1884																																										
1885																																										
1886																																										
1887	U	150	2	U	0	0	U	50	2	U	150	0	U	150	3														0	0.3	0	0	0			0.0	0.0	0.0	0.0	0.0		
1888	U	150	0	U	50	0																							0	0						0.0	0.0					
1889	U	150	2	U	150	3	U	0	0																				0	0	0.3					0.0	0.0	0.0				
1890																																										
1891	U	150	2	U	0	0	U	50	0																				0	0.3	0					0.0	0.0	0.0				
1892	U	150	0	U	0	2																							0	0.3						0.0	0.0					
1893	U	0	1	U	150	0																							0.3	0						0.0	0.0					
1894	U	0	0																										0.3							0.0						
1895	U	0	0	U	150	0	U	150	0																				0.3	0	0					0.0	0.0	0.0				
1896																																										
1897																																										
1898	U	0	1	U	0	0	U	150	0	U	150	0	U	150	2	U	0	0											0.4	0.4	0	0	0	0.4		0.0	0.0	0.0	0.0	0.0	0.0	
1899																																										
1900																																										
1901																																										
1902																																										
1903																																										
1904	U	0	1																										0.383727							0.01						
1905	U	150	0																										0							0						
1906	U	0	1																										0.389685							0.01						
1907																																										
1908																																										
1909	U	150	0																										0							0						
1910																																										
1911																																										
1912																																										
1913	U	150	0	U	150	0																							0	0						0	0					
1914																																										
1915																																										
1916	U	0	0	U	50	2	U	150	0																				0.428875	0	0					0.01	0	0				
1917	U	0	0																										0.433734							0.01						
1918	U	0	1																										0.438593							0.01						
1919																																										
1920	U	50	0																										0							0						
1921	U	0	0																										0.45317							0.01						
1922	U	50	0	U	150	2																							0	0						0	0					
1923																																										
1924	U	0	0	U	150	0	U	150	3																				0.47126	0	0					0.01	0	0				
1925																																										
1926	U	0	0	U	150	0																							0.48332	0						0.01	0					
1927	U	50	0																										0							0						
1928	U	150	0																										0							0						
1929																																										
1930																																										
1931	U	50	0	U	50	0	U	0	0	U	0	4	U	50	0	U	150	0	U	0	0				2500				0	0	0.51347	2500	0	0	0.51347	0	0	0.01	48.6883362221746	0	0	0.01
1932	U	0	0	U	0	0																							0.5	0.5						0.0	0.0					
1933	U	0	0	U	50	1	U	150	4																				0.5	0	0					0.0	0.0	0.0				
1934	U	0	1																										0.5							0.0						
1935	U	150	0	U	150	0																							0	0						0.0	0.0					
1936	U	50	0	U	50	0																							0	0						0.0	0.0					
1937																																										
1938	U	150	3	U	0	0																							0	0.6						0.0	0.0					
1939	U	0	0																										0.6							0.0						
1940	U	50	0																										0							0.0						
1941	U	0	1																										0.6							0.0						
1942	U	0	0	U	0	0	U	0	2																				0.6	0.6	0.6					0.0	0.0	0.0				
1943	U	0	0																										0.6							0.0						
1944	U	150	1																										0							0.0						
1945	U	150	0	U	0	0	U	0	1																				0	0.6	0.6					0.0	0.0	0.0				
1946	U	50	0																										0							0.0						
1947	U	150	0																										0							0						
1948																																										
1949	U	150	0																										0							0.0						
1950																																										
1951	CHARLIE	150	4																										0							0.0						
1952	U	50	0																										0							0.0						
1953																																										
1954	GILDA	0	0																										0.8							0.0						
1955	HILDA	150	3	JANET	50	5																	16						0	16						0.0	0.2					
1956	FLOSSY	0	0																										0.8							0.0						
1957																																										
1958	GERDA	0	0																										0.9							0.0						
1959																																										
1960	ABBY	0	1																			0							0							0.0						
1961	ANNA	0	1	HATTIE	0	5																	307						0.9	307						0.0	3.3					
1962																																										
1963																																										
1964	U	150	0	U	0	0																							0	1.0						0.0	0.0					
1965	DEBBIE	150	0																										0							0.0						
1966																																										
1967																																										
1968	ABBY	150	0																										0							0.0						
1969	FRANCELIA	0	3	LAURIE	150	0																							1.2	0						0.0	0.0					
1970	ELLA	150	0																										0							0.0						
1971	CHLOE	0	0	EDITH	0	1	U	150	0	LAURA	0	0																	1.2	1.2	0	1.2				0.0	0.0	0.0	0.0			
1972	AGNES	150	0																										0							0.0						
1973	U	150	0																										0							0.0						
1974	CARMEN	50	4	FIFI	0	2	ORLENE	0	2													0	0						0	0	1.3					0.0	0.0	0.0				
1975	U	0	0	U	50	0	U	150	0																				1.3	0	0					0.0	0.0	0.0				
1976																																										
1977	FRIEDA	0	0																										1.4							0.0						
1978	GRETA	0	4																			4							4							0.0						
1979	U	50	0																										0							0.0						
1980	HERMINE	0	0	U	50	0																							1.4	0						0.0	0.0					
1981																																										
1982	PAUL	150	0																										0							0.0						
1983																																										
1984																																										
1985																																										
1986	U	0	0																										1.7							0.0						
1987																																										
1988																																										
1989	KAREN	150	0																										0							0.0						
1990	DIANA	50	0																										0							0.0						
1991	FABIAN	150	0																										0							0.0						
1992																																										
1993	GERT	0	0	U	0	0																							2.0	2.0						0.0	0.0					
1994	U	0	0																										2.0							0.0						
1995	OPAL	150	0	ROXANNE	150	3																							0	0						0.0	0.0					
1996	DOLLY	50	1	KYLE	50	0																							0	0						0.0	0.0					
1997																																										
1998	MITCH	150	5																			9							9							0.0						
1999	KATRINA	0	0																										2.4							0.0						
2000	GORDON	150	0	KEITH	0	4																	19						0	19						0.0	0.1					
2001	CHANTAL	0	0	IRIS	0	4																	24						2.6	24						0.0	0.1					
2002	ISIDORE	150	1																										0							0.0						
2003	BILL	150	0	LARRY	150	0																							0	0						0.0	0.0					
2004																																										
2005	CINDY	50	0	EMILY	150	4	STAN	150	0	WILMA	150	4	GAMMA	150	0											3			0	0	0	0	3			0.0	0.0	0.0	0.0	0.0		
2006																																										
2007	BARRY	50	0	DEAN	50	5	FELIX	0	0														0						0	0	3.0					0.0	0.0	0.0				
2008	ALMA	150	0	ARTHUR	0	0																	5						0	5						0.0	0.0					
2009																																										
2010	AGATHA	150	0	ALEX	0	0	KARL	50	0	MATTHEW	0	0	PAULA	150	2	RICHARD	0	2									1		0	3.2	0	3.2	0	1		0.0	0.0	0.0	0.0	0.0	0.0	
2011	HARVEY	0	0	RINA	150	3																							3.3	0						0.0	0.0					
2012	ERNESTO	50	2	HELENE	0	0																0							0	3.4						0.0	0.0					
2013	BARRY	0	0																										3.5							0.0						
2014	HANNA	0	0																										3.5							0.0						
2015																																										
2016	EARL	0	1																			0							0							0						
2017	FRANKLIN	150	0	HARVEY	50	0																							0	0						0	0					
2018	ALBERTO	150	0	MICHAEL	50	0																							0	0						0	0					
2019																																										
2020																																										
																						2888							2955.567097													
																													67.567097													


Storm Damages: Table 1
	S 1	D	C	S 2	D	C	S 3	D	C	S 4	D	C	S 5	D	C	S 6	D	C	S 7	D	C	A S 1	A S 2	A S 3	A S 4	A S 5	A S 6	A S 7	S S 1	S S 2	S S 3	S S 4	S S 5	S S 6	S S 7	R S 1	R S 2	R S 3	R S 4	R S 5	R S 6	R S 7
1850																																										
1851	U	150	0																										0							0						
1852	U	0	0																										208343.783835654							0.1						
1853																																										
1854																																										
1855																																										
1856																																										
1857	U	150	0	U	0	0																							0	201645.51020471						0	0.1					
1858	U	150	0																										0							0						
1859	U	50	0																										0							0						
1860	U	150	0																										0							0						
1861	U	0	0																										156976.966583767							0.1						
1862																																										
1863																																										
1864	U	0	1																										212308.141164548							0.1						
1865																																										
1866	U	50	1	U	150	0																							0	0						0	0					
1867																																										
1868																																										
1869																																										
1870	U	50	1																										0							0						
1871	U	0	0																										115053.485999949							0.1						
1872																																										
1873																																										
1874	U	50	0																										0							0						
1875																																										
1876	U	0	1																										107333.042518839							0.1						
1877																																										
1878																																										
1879	U	150	1	U	0	0																							0	108629.804186886						0	0.1					
1880	U	0	0	U	150	1	U	150	0																				148280.299974784	0	0					0.1	0	0				
1881	U	150	0																										0							0						
1882																																										
1883	U	150	0																										0							0						
1884																																										
1885																																										
1886																																										
1887	U	150	2	U	0	0	U	50	2	U	150	0	U	150	3														0	118041.408073852	0	0	0			0	0.1	0	0	0		
1888	U	150	0	U	50	0																							0	0						0	0					
1889	U	150	2	U	150	3	U	0	0																				0	0	181309.68964697					0	0	0.1				
1890																																										
1891	U	150	2	U	0	0	U	50	0																				0	176641.424218265	0					0	0.1	0				
1892	U	150	0	U	0	2																							0	146732.527095479						0	0.1					
1893	U	0	1	U	150	0																							134630.608812459	0						0.1	0					
1894	U	0	0																										129331.324961653							0.1						
1895	U	0	0	U	150	0	U	150	0																				186297.444974604	0	0					0.1	0	0				
1896																																										
1897																																										
1898	U	0	1	U	0	0	U	150	0	U	150	0	U	150	2	U	0	0											170289.628192676	170289.628192676	0	0	0	170289.628192676		0.1	0.1	0	0	0	0.1	
1899																																										
1900																																										
1901																																										
1902																																										
1903																																										
1904	U	0	1																										227644.987728							0.1						
1905	U	150	0																										0							0						
1906	U	0	1																										265263.523263839							0.1						
1907																																										
1908																																										
1909	U	150	0																										0							0						
1910																																										
1911																																										
1912																																										
1913	U	150	0	U	150	0																							0	0						0	0					
1914																																										
1915																																										
1916	U	0	0	U	50	2	U	150	0																				231577.241353998	0	0					0.1	0	0				
1917	U	0	0																										200743.894435469							0.1						
1918	U	0	1																										212532.16146919							0.1						
1919																																										
1920	U	50	0																										0							0						
1921	U	0	0																										161691.727117477							0.1						
1922	U	50	0	U	150	2																							0	0						0	0					
1923																																										
1924	U	0	0	U	150	0	U	150	3																				227322.182256161	0	0					0.1	0	0				
1925																																										
1926	U	0	0	U	150	0																							284248.467434034	0						0.1	0					
1927	U	50	0																										0							0						
1928	U	150	0																										0							0						
1929																																										
1930																																										
1931	U	50	0	U	50	0	U	0	0	U	0	4	U	50	0	U	150	0	U	0	0				255256578.947368				0	0	273629.191230058	255256578.947368	0	0	273629.191230058	0	0	0.1	93.2855803139648	0	0	0.1
1932	U	0	0	U	0	0																							184524.186851671	184524.186851671						0.1	0.1					
1933	U	0	0	U	50	1	U	150	4																				114489.49174205	0	0					0.1	0	0				
1934	U	0	1																										121150.043934591							0.1						
1935	U	150	0	U	150	0																							0	0						0	0					
1936	U	50	0	U	50	0																							0	0						0	0					
1937																																										
1938	U	150	3	U	0	0																							0	252087.32785095						0	0.1					
1939	U	0	0																										223921.916829555							0.1						
1940	U	50	0																										0							0						
1941	U	0	1																										223983.569339695							0.1						
1942	U	0	0	U	0	0	U	0	2																				191630.387101739	191630.387101739	191630.387101739					0.1	0.1	0.1				
1943	U	0	0																										268252.723341294							0.1						
1944	U	150	1																										0							0						
1945	U	150	0	U	0	0	U	0	1																				0	343588.027122324	343588.027122324					0	0.1	0.1				
1946	U	50	0																										0							0						
1947	U	150	0																										0							0						
1948																																										
1949	U	150	0																										0							0						
1950																																										
1951	CHARLIE	150	4																										0							0						
1952	U	50	0																										0							0						
1953																																										
1954	GILDA	0	0																										321911.606554487							0.1						
1955	HILDA	150	3	JANET	50	5																	96514925.3731343						0	96514925.3731343						0	25.969827678461					
1956	FLOSSY	0	0																										405345.511759375							0.1						
1957																																										
1958	GERDA	0	0																										405540.36666319							0.1						
1959																																										
1960	ABBY	0	1																			1173030.04018461							1173030.04018461							0.238892759634679						
1961	ANNA	0	1	HATTIE	0	5																	1038389741						518578	1038389741						0	200					
1962																																										
1963																																										
1964	U	150	0	U	0	0																							0	603669						0	0					
1965	DEBBIE	150	0																										0							0						
1966																																										
1967																																										
1968	ABBY	150	0																										0							0						
1969	FRANCELIA	0	3	LAURIE	150	0																							667116	0						0	0					
1970	ELLA	150	0																										0							0						
1971	CHLOE	0	0	EDITH	0	1	U	150	0	LAURA	0	0																	756430	756430	0	756430				0	0	0	0			
1972	AGNES	150	0																										0							0						
1973	U	150	0																										0							0						
1974	CARMEN	50	4	FIFI	0	2	ORLENE	0	2														41966131						0	41966131	1082898					0	4	0				
1975	U	0	0	U	50	0	U	150	0																				1134928	0	0					0	0	0				
1976																																										
1977	FRIEDA	0	0																										1004197							0						
1978	GRETA	0	4																			198257537							198257537							18						
1979	U	50	0																										0							0						
1980	HERMINE	0	0	U	50	0																							1242561	0						0	0					
1981																																										
1982	PAUL	150	0																										0							0						
1983																																										
1984																																										
1985																																										
1986	U	0	0																										1093267							0						
1987																																										
1988																																										
