Estimates: D1—29 / Pre-censal estimates of population or of proxies for population.
ID	NO	TYPE	PERIOD	PUB	TALLY	PLACE	PLACES	FOR	CF	VIA	NOTE	
D1		P	Nov 1642	15 Nov 1642	70	Bacalar	Bacalar	Crew of Diego el Mulatto	xxx	Molina 2 p138		
D25		O	Oct 1670	31 Oct 1670	12	Yucatan	"Cape Gracias a Dios, Darien, Mosquito, Campeachy, Cuba, Hispaniola"	Merchant craft trading exclusively /6	310 CSPC 7		"Oct. 31. Jamaica. 310. Governor Sir Thos. Modyford to Sec. Lord Arlington. ... There are about a dozen vessels that only ply this trade [logwood], and make great profit selling the wood at 25l. to 30l. per ton; they were privateers, but will not leave the trade again. They go to places either inhabited by Indians or void, and trespass not at all upon the Spaniard, ... [Gov. Modyford] Is persuaded above two thirds of the privateers will betake themselves to this [logwood] trade when there is peace with Spain, ... The places they now trade at are Cape Gracia Dios, Darien, Mosquito, and many deserted places in Campeachy, Cuba, and Hispaniola."	
D24		O	Mar 1660—71	4 Mar 1671	32	Yucatan	"Campeachy, Port Royal"	Jamaica merchant craft trading /5	704 IV CSPC 7		"704. IV. Account of ships, &c. that trade for logwood at Campeachy and belong to this harbour of Port Royal, in Jamaica, with names of the captains, ships, and number of tons, men, and guns; amounting to 32 ships, of 1,170 tons, with 424 men and 74 guns. 1671, March 4."	
D26		O	< 6 Jul 1671	6 Jul 1671	40	Yucatan		Craft logging or trading	587 CSPC 7		July 6. Jamaica. 587. Rich. Browne to Joseph Williamson. ... they [old Governor and Sir Thos. Lynch] have agreed to suffer ships to fetch logwood out of the Bay of Campeachy. Is informed there are about 40 ships cutting logwood:	
D4		P	< 28 Sep 1672	28 Sep 1672	900	W Yucatan	Beef Island	Loggers	940 CSPC 7		"Sept. 28. Bristol. 940. Richard Browne to Sir Joseph Williamson. ... It is inestimable the injury the logwood men do the Spaniards, there being at one time, as informed, 900 men cutting wood at Beef Island by Triste, and presumes many more to the eastward at Cape Catoche, Lambeth Bay, and Ballinah;"	
D3		P	Nov 1669—72	5 Nov 1672	200 or 300	W—NE Yucatan	"from Boca Couil to Cape Catoche, thence to Cozumel"	English loggers resident	954 I CSPC 7		"Nov. 5. Jamaica. ... 954. I. Depositions of William and John Coxen, Philip Osborne, John Mitchell, James Smith, and James Risby, all captains of ships, sworn before Sir Thomas Lynch, Governor of Jamaica. They have used the trade of logwood cutting for about 2 1/2 or 3 years on the coast of Yucatan, from Boca Couil to Cape Catoche, and thence to Cozumel, and during that time the English have had and now have huts and people to the number of 100 or 200 there resident;"	
D5		P	Jul 1673	8 Jul 1673	500 or 600	Yucatan		Loggers and privateers	1115 CSPC 7		"July 8. Jamaica. 1115. Lieut.-Governor Sir Thos. Lynch to Dr. Worsley. ... fears it [privateers under Spanish letters, sent out from Havanna, Campeachy] will force the logwood cutters and desperate privateers, which may be 500 or 600, to join the French, against whom it is reported the Spaniards have declared war."	
D2		P	Feb 1666—74	27 Feb 1674	300	Yucatan	Yucatan	English loggers resident winter and summer	1226 III CSPC 7		"Feb. 27. 1226. Petition of Thomas Jarvis, William How, Robert Higgins, Richard Ashall, Edmond Cooke, Matthew Fox, and divers others trading into the Western Plantations to the King in Council. ... 1226. III. Minutes of the Committee for Trade and Plantations. ... Cooke says there have been 300 of his Majesty's subjects inhabiting winter and summer at Yucatan for eight years past, and not any of them within 45 leagues of any Spanish Plantations."	
D6		P	Aug 1675	15 Jul 1699	250	W Yucatan	Trist	Individuals settled	Dampier 2 part 2 p18		"Date = “We [Dampier, Capt. Hudsel] sailed from Port-Royal about the beginning of August, 1675. in Company with Capt. Wren in a small Jamaica Bark, and Capt. Johnson Commander of a Ketch belonging to New-England. / This Voyage is all the way before the Wind, and therefore Ships commonly sail it in 12 or 14 Days; Neither were we longer in our Passage;” /Dampier 2 part 2 p9
Estimate = Our Cargo to purchase Logwood was Rum and Sugar; a very good Commodity for the Logwood-Cutters, who were then about 250 Men, most English, that had settled themselves in several Places hereabouts [Trist] : /Dampier 2 part 2 p18"	
D27		O	Sep—17 Dec 1675	14 Dec 1675	17	Yucatan		New England merchant craft trading	740 CSPC 9		"Dec. 14. 740. Observations on the present state of Jamacia by M. Cranfield, being answers to 21 queries, drawn out of his Majesty's Instructions of 7th March 1675. ... (14.) ... between September and 17 December [1675], 17 New England vessels touched at Port Royal, bound to the Bay of Campeachy for logwood."	
D7		P	Aug 1682	29 Aug 1682	200 to 300	Yucatan	"Campeachy, Honduras"	Loggers	668 CSPC 11		"Aug. 29. Jamaica. 668. Sir Thomas Lynch to Lord of Trade and Plantations. ... I have forbidden our cutting logwood in the Bay of Campeachy and Honduras, ... It is now become a greater drug than fustic, and is almost all carried to Hamburgh, New England, Holland, &c., which injures us and the customs and trade of the nation. I have, therefore, sent to order the men up, and to tell them that I permit no more vessels to go that I can hinder. We have lost abnndance of men, and suppose two or three hundred of them to be now in Yucatan and Nueva Españna."	
		P	Jun 1702	15 Jun 1702	500	W Yucatan		Loggers	"MEXICO,1078,L.42 por 1 ff 172v—174v"	Barke 2012 p110 n374	Sum = 400 Eng + 100 Neg slaves.	
D8		P	Aug 1715	19 Sep 1715	> 200 /5	W Yucatan	Campeche	Loggers gone	Boston News-Letter 596 p2		"Rhode-Island, Septemb. 16. ... Just at the going out of the Post for Boston, arrived here Capt. John Pampillion Commander of the Ship Samuel from Campeche bound to Holland, who informs that there is near Two Hundred Men gone from that Place a Pyrating, and the few that remain are at the point of Starving, Provisions being very scarce and extraordinary dear, and that several Negroes dyed there for want of Provisions, and that all Persons that can get away, carry what they have with them, and desert the Place, there was but one Ship in the Bay when he came away."	
D9		P	Mar 1716	7 May 1716	150	W Yucatan	"Campeche, Treas"	Men Whites and Blacks held by Spanish	Boston News-Letter 629 p2		"Piscataqua, May 4. Capt. John Cowrt[-] arrived here last Night in a Snow from Campeche, six weeks Passage, who informs that nine weeks ago [= 2 Mar 1716] the Spaniards from Tabiscus. had intirely cut off the Western Legoons and Island of Treas, and captivated 150 Men Whites and Blacks, burnt all the Logwood, destroy'd the Craft, took a Pink and Sloop which they carryed away, burnt the Hulks and a Snow; they took Mr. Alexander Todd but he made his escape and is now in the Bay; They took also a Vessel of Marooners that belonged to the Bay and carryed to Campeche Town ..."	
D10		P	10 Dec 1716	10 Dec 1716	> 130	W Yucatan	Triste	Loggers or sailors	484 X CSPC 29		"484. x. Masters of vessels in the Bay of Campeachy to John Cample. Antea Triste Harbour sed nu[n]c del Carmen, Dec. 10, 1716. ... the Spaniards stop't up both Creeks, so that our men could by no means come to our assistance, and so that in 18 sail there were but 80 sailers left, most part of the Bay men who were then at Triste with 7 of the masters of vessels vizt. Thomas Porter, Bay man, who drew all the rest away ran from our aid with above 50 men in canoes, one of the abovesaid 7 masters, after assignation of the capitulations (Nos. vii., viii.), burned his sloop etc."	
D11		P	10 Dec 1716	15 Jul 1726	400 /2	W Yucatan	Trist	Loggers	Lon 26 p15-16		"Our People then took Possession of it [Lagune of Trist] again, but have often been disturbed by the Spaniards, who made Prizes of their Shipping whenever they could overcome them, particularly in the Year 1718, and in 1724, when they took upwards of 20 Sail each time, and drove the People on Shore from their Settlements. /Lon 26 p15
THIS Trade [logwood] employ'd above one hundred Sail of Ships, and near two thousand Seamen, including those that were settle Ashore; so that on a moderate Computation, they could not export less than 12000 Tons of Logwood yearly, ... /Lon 26 p16"	
D12		P	Dec 1716	8 Apr 1717	200 to 300	W Yucatan	Campeche	Loggers not imprisoned 	Boston News-Letter 677 p2		"New York, March 25th. ... Capt Nailor in 32 days from Jamaica touched at the Havana where he was informed that on the last Day of November [1716] five sail of Spanish Vessels, went to the Bay of Campeche ... [they] sent the Flagg of Truce among the English Shipping, which were one or two and Twenty, and finding they could not Muster above 80 Men together (the rest being in the Lagoons) The Spaniards being 600 Men, they also surrendered, ... Between two and three hundred Men that were in the Lagoons have not surrender'd themselves, but are raving about in Perryaugers."	
D13		P	Aug 1722	15 Aug 1722	500	Belize River		Loggers		Lon 1737		
		P	Aug 1722	15 Aug 1722	380	Belize River		Loggers	"MEXICO,1081,L.50 ff 306r—308r"	Barke p121 n414	Sum = 300 Eng + 80 Neg	
D14		P	Jun 1723	15 Jun 1723	> 152 /6	Belize River		Sailors /4	AGI MEX 1017 /3	Sev 1944	"Plus crews of 3 balandras = sloops and 1 brigantina = brigantine.
Via Sev 1944."	
D15		P	Jun 1723	15 Jun 1723	200	Belize River		Loggers	AGI MEX 1017 /3	Sev 1944	Via Sev 1944.	
D16		P	Jun 1723	15 Jun 1723	70	Belize River		Slaves	AGI MEX 1017 /3	Sev 1944	Via Sev 1944.	
D28		O	1 Apr 1729	15 Apr 1729	32 /3	NW—NE Honduras		Works burnt	AGI MEX 3017 /1	Sev 1944	"Sum = 23 Ranchos Poblados, 9 Ranchos despoblados."	
D29		O	1 Apr 1729	15 Apr 1729	62 /2	NW—NE Honduras		Craft seized	AGI MEX 3017 /1	Sev 1944	"Sum = 29 Bongos, 6 Piraguas, 3 Botes, 2 Lanchones, 7 Valandras, 8 Doris."	
D17		P	Aug 1735	15 Aug 1735	200	Honduras		Loggers	210 JBTP 7 1930			
D31		P	23 Feb 1743	15 Feb 1743	400	Belize River		White Baymen	CO 137/57	Burdon I p70		
D18		P	Jun 1745	15 Jun 1745	170	Honduras		Inhabitants	CO 137/48 /1	Bolland xxx		
		P	Aug 1754	15 Aug 1754	500	Honduras		Whites and slaves	CO 137/60	Burdon I p80		
D19		P	Sep 1754	28 Dec 1754	> 500	Honduras	Bay of Honduras	Baymen	London Evening Post 4234 p1		"PLANTATION NEWS. ... Kingston in Jamaica, Oct. 2. A Vessel arrived Yesterday from the Musqueto Shore brings certain Advice, that the Baymen had deserted the Bay of Honduras, and, to the Number of 500, were actually arrived on the Musqueto Shore; that there remain in the Bay only ten or eleven very old Negroes, who rather chose to take their Chance than be removed to the Shore."	
D20		P	1757	15 Jul 1757	"1,500"	Honduras		Men		Lon 1757		
		P	26 Feb 1763	15 Feb 1763	300	Honduras		Whites and slaves	"MEXICO,3099 f 1135"	Contreras 68	"Sum = 300 men in 32 logger companies = 86 log works = 27 sloops, schooners, and some sm boats ≥ 1,000 Pilas"	
		O	1765	15 Jul 1765	191	"Old, St. George’s"		Craft logging or trading	xxx	Contreras 68 = Florescano y Gil 1976 Discurso sobre la consitución de las provincias de Yucatán y Campeche p214	Sum = 81 fragatas + 40 bergantinas + 20 balandras + 50 goletas y bongos / capacidad de 10 hasta las 36 toneladas cada una de las embarcaciones /via Contreras 68	
D30		O	Mar 1767	11 May 1767	88	Honduras		Craft logging or trading	New-York Gazette 422 p2		"CHARLES-TOWN, (S. Carolina,) April 13, ... Capt. Dawson, who arrived here last Friday [10 Apr 1767] last from the Bay of Honduras, informs, that he left 70 Sail of English Vessels in that Bay, and 18 more were daily expected from Jamaica; "	
D21		P	Aug 1779	15 Aug 1779	700	Honduras		Men fit for combat	CO 137/75 /2	Burdon I p127	"Inferred from — 2,000 men employed in logwood trade, 100 sail employed in logwood trade, and upwards of 20 sailors seized by Spanish at Campeachy on 10 December 1716 /Lon 1726."	
D22		P	Jun 1787	15 Jul 1788	"1,200"	Honduras		Baymen	Savannah-la-Mar Gazette I 29 p3		"Savanna-la-Mar-Gazette. TUESDAY, JULY 15, 1788. ... The following is a correct statement of the number of people removed from the Musquito-Shore to the Bay of Honduras: Free men, women, and children 535 / Slaves of different sexes 1673 / Which with the old inhabitants of the Bay, numbering about 1200 / Make a total of 3408"	
D23		P	Jul 1787	15 Jul 1788	"2,208"	Honduras		Evacuees from Mosquito Shore	Savannah-la-Mar Gazette I 29 p3		"Savanna-la-Mar-Gazette. TUESDAY, JULY 15, 1788. ... The following is a correct statement of the number of people removed from the Musquito-Shore to the Bay of Honduras: Free men, women, and children 535 / Slaves of different sexes 1673 / Which with the old inhabitants of the Bay, numbering about 1200 / Make a total of 3408"	
G285	1922	"45,920"					"45,920"										
G286	1923	"46,523"					"46,523"										
G287	1924	"47,126"					"47,126"										
G288	1925	"47,729"					"47,729"										
G289	1926	"48,332"					"48,332"										
G290	1927	"48,935"					"48,935"										
G291	1928	"49,538"					"49,538"										
G292	1929	"50,141"					"50,141"										
G293	1930	"50,744"					"50,744"										
G294	1931	"51,347"		"51,347"	SIB		"51,347"										
G295	1932	"51,872"					"51,872"										
G296	1933	"52,397"					"52,397"										
G297	1934	"52,922"					"52,922"										
G298	1935	"53,446"					"53,446"										
G299	1936	"53,971"					"53,971"										
G300	1937	"54,496"					"54,496"										
G301	1938	"55,021"					"55,021"										
G302	1939	"55,546"					"55,546"										
G303	1940	"56,071"					"56,071"										
G304	1941	"56,596"					"56,596"										
G305	1942	"57,121"					"57,121"										
G306	1943	"57,645"					"57,645"										
G307	1944	"58,170"					"58,170"										
G308	1945	"58,695"					"58,695"										
G309	1946	"59,220"		"59,220"	SIB		"59,220"										
G310	1947	"61,455"					"61,455"										
G311	1948	"63,689"					"63,689"										
G312	1949	"65,639"				"65,354"	"65,924"										
G313	1950	"68,537"				"68,915"	"68,159"										
G314	1951	"70,567"				"70,741"	"70,393"										
G315	1952	"72,899"				"73,171"	"72,628"										
G316	1953	"75,320"				"75,778"	"74,863"										
G317	1954	"77,596"				"78,094"	"77,097"										
G318	1955	"80,110"				"80,888"	"79,332"										
G319	1956	"81,950"				"82,333"	"81,566"										
G320	1957	"84,450"				"85,098"	"83,801"										
G321	1958	"87,096"				"88,156"	"86,036"										
G322	1959	"88,878"				"89,486"	"88,270"										
G323	1960	"90,507"		"90,505"	SIB	"90,508"	"90,505"										
G324	1961	"93,586"				"93,586"											
G325	1962	"98,453"				"98,453"											
G326	1963	"100,165"				"100,165"											
G327	1964	"103,069"				"103,069"											
G328	1965	"106,120"				"106,120"											
G329	1966	"109,348"				"109,348"											
G330	1967	"112,707"				"112,707"											
G331	1968	"116,065"				"116,065"											
G332	1969	"119,269"				"119,269"											
G333	1970	"122,184"				"122,184"											
G334	1971	"124,795"				"124,795"											
G335	1972	"127,152"				"127,152"											
G336	1973	"129,294"				"129,294"											
G337	1974	"131,305"				"131,305"											
G338	1975	"133,264"				"133,264"											
G339	1976	"135,143"				"135,143"											
G340	1977	"136,990"				"136,990"											
G341	1978	"138,975"				"138,975"											
G342	1979	"141,302"				"141,302"											
G343	1980	"144,142"				"144,142"											
G344	1981	"147,572"				"147,572"											
G345	1982	"151,486"				"151,486"											
G346	1983	"155,820"				"155,820"											
G347	1984	"160,341"				"160,341"											
G348	1985	"164,918"				"164,918"											
G349	1986	"169,569"				"169,569"											
G350	1987	"174,333"				"174,333"											
G351	1988	"179,023"				"179,023"											
G352	1989	"183,471"				"183,471"											
G353	1990	"187,554"				"187,554"											
G354	1991	"191,136"				"191,136"											
G355	1992	"194,324"				"194,324"											
G356	1993	"197,625"				"197,625"											
G357	1994	"201,679"				"201,679"											
G358	1995	"206,962"				"206,962"											
G359	1996	"213,660"				"213,660"											
G360	1997	"221,575"				"221,575"											
G361	1998	"230,248"				"230,248"											
G362	1999	"238,979"				"238,979"											
G363	2000	"247,310"				"247,310"											
G364	2001	"255,068"				"255,068"											
G365	2002	"262,387"				"262,387"											
G366	2003	"269,428"				"269,428"											
G367	2004	"276,516"				"276,516"											
G368	2005	"283,798"				"283,798"											
G369	2006	"291,338"				"291,338"											
G370	2007	"299,031"				"299,031"											
G371	2008	"306,822"				"306,822"											
G372	2009	"314,655"				"314,655"											
G373	2010	"322,465"				"322,465"											
G374	2011	"330,236"				"330,236"											
G375	2012	"338,001"				"338,001"											
G376	2013	"345,707"				"345,707"											
G377	2014	"353,366"				"353,366"											
G378	2015	"360,926"				"360,926"											
G379	2016	"368,399"				"368,399"											
G380	2017	"375,775"				"375,775"											
G381	2018	"383,071"				"383,071"											
G382	2019	"390,351"				"390,351"											
G383	2020	"397,621"				"397,621"											
G384																	
G385																	
G386																	
G387																	
G388																	
G389																	


Treasury rate: H1—383 / Treasury rate.
ID	YR	SP $	US $	HON $	HON £	£	d	CF									
H1	1638	1.00				0.21	50	Lon 1978									
H2	1639	1.00				0.21	50	Lon 1978									
H3	1640	1.00				0.21	50	Lon 1978									
H4	1641	1.00				0.21	50	Lon 1978									
H5	1642	1.00				0.21	50	Lon 1978									
H6	1643	1.00				0.21	50	Lon 1978									
H7	1644	1.00				0.21	50	Lon 1978									
H8	1645	1.00				0.21	50	Lon 1978									
H9	1646	1.00				0.21	50	Lon 1978									
H10	1647	1.00				0.21	50	Lon 1978									
H11	1648	1.00				0.21	50	Lon 1978									
H12	1649	1.00				0.21	50	Lon 1978									
H13	1650	1.00				0.21	50	Lon 1978									
H14	1651	1.00				0.21	50	Lon 1978									
H15	1652	1.00				0.21	50	Lon 1978									
H16	1653	1.00				0.21	50	Lon 1978									
H17	1654	1.00				0.21	50	Lon 1978									
H18	1655	1.00				0.21	50	Lon 1978									
H19	1656	1.00			0.20	0.20		Lon 1978									
H20	1657	1.00			0.20	0.20		Lon 1978									
H21	1658	1.00			0.20	0.20		Lon 1978									
H22	1659	1.00			0.20	0.20		Lon 1978									
H23	1660	1.00			0.20	0.20		Lon 1978									
H24	1661	1.00			0.20	0.20		Lon 1978									
H25	1662	1.00			0.20	0.20		Lon 1978									
H26	1663	1.00			0.20	0.20		Lon 1978									
H27	1664	1.00			0.20	0.20		Lon 1978									
H28	1665	1.00			0.20	0.20		Lon 1978									
H29	1666	1.00			0.20	0.20		Lon 1978									
H30	1667	1.00			0.20	0.20		Lon 1978									
H31	1668	1.00			0.20	0.20		Lon 1978									
H32	1669	1.00			0.20	0.20		Lon 1978									
H33	1670	1.00			0.20	0.20		Lon 1978									
H34	1671	1.00			0.20	0.20		Lon 1978									
H35	1672	1.00			0.23	0.20		Lon 1978									
H36	1673	1.00			0.23	0.20		Lon 1978									
H37	1674	1.00			0.23	0.20		Lon 1978									
H38	1675	1.00			0.25	0.23		Lon 1978									
H39	1676	1.00			0.25	0.23		Lon 1978									
H40	1677	1.00			0.25	0.23		Lon 1978									
H41	1678	1.00			0.25	0.23		Lon 1978									
H42	1679	1.00			0.25	0.23		Lon 1978									
H43	1680	1.00			0.25	0.23		Lon 1978									
H44	1681	1.00			0.25	0.23		Lon 1978									
H45	1682	1.00			0.25	0.23		Lon 1978									
H46	1683	1.00			0.25	0.23		Lon 1978									
H47	1684	1.00			0.25	0.23		Lon 1978									
H48	1685	1.00			0.25	0.23		Lon 1978									
H49	1686	1.00			0.25	0.19		Lon 1978									
H50	1687	1.00			0.25	0.19		Lon 1978									
H51	1688	1.00			0.30	0.23		Lon 1978									
H52	1689	1.00			0.30	0.23		Lon 1978									
H53	1690	1.00			0.30	0.23		Lon 1978									
H54	1691	1.00			0.30	0.23		Lon 1978									
H55	1692	1.00			0.30	0.23		Lon 1978									
H56	1693	1.00			0.30	0.23		Lon 1978									
H57	1694	1.00			0.30	0.23		Lon 1978									
H58	1695	1.00			0.30	0.23		Lon 1978									
H59	1696	1.00			0.30	0.23		Lon 1978									
H60	1697	1.00			0.30	0.23		Lon 1978									
H61	1698	1.00			0.30	0.23		Lon 1978									
H62	1699	1.00			0.30	0.23		Lon 1978									
H63	1700	1.00			0.30	0.23		Lon 1978									
H64	1701	1.00			0.30	0.23		Lon 1978									
H65	1702	1.00			0.30	0.23		Lon 1978									
H66	1703	1.00			0.30	0.23		Lon 1978									
H67	1704	1.00			0.30	0.23		Lon 1978									
H68	1705	1.00			0.30	0.23		Lon 1978									
H69	1706	1.00			0.30	0.23		Lon 1978									
H70	1707	1.00			0.30	0.23		Lon 1978									
H71	1708	1.00			0.30	0.23		Lon 1978									
H72	1709	1.00			0.30	0.23		Lon 1978									
H73	1710	1.00			0.30	0.23		Lon 1978									
H74	1711	1.00			0.30	0.23		Lon 1978									
H75	1712	1.00			0.30	0.23		Lon 1978									
H76	1713	1.00			0.30	0.23		Lon 1978									
H77	1714	1.00			0.30	0.23		Lon 1978									
H78	1715	1.00			0.31	0.23		Lon 1978									
H79	1716	1.00			0.31	0.23		Lon 1978									
H80	1717	1.00			0.31	0.23		Lon 1978									
H81	1718	1.00			0.31	0.23		Lon 1978									
H82	1719	1.00			0.31	0.23		Lon 1978									
H83	1720	1.00			0.31	0.23		Lon 1978									
H84	1721	1.00			0.31	0.23		Lon 1978									
H85	1722	1.00			0.31	0.23		Lon 1978									
H86	1723	1.00			0.31	0.22		Lon 1978									
H87	1724	1.00			0.31	0.22		Lon 1978									
H88	1725	1.00			0.31	0.22		Lon 1978									
H89	1726	1.00			0.31	0.22		Lon 1978									
H90	1727	1.00			0.31	0.22		Lon 1978									
H91	1728	1.00			0.31	0.22		Lon 1978									
H92	1729	1.00			0.31	0.22		Lon 1978									
H93	1730	1.00			0.31	0.22		Lon 1978									
H94	1731	1.00			0.31	0.22		Lon 1978									
H95	1732	1.00			0.31	0.22		Lon 1978									
H96	1733	1.00			0.31	0.22		Lon 1978									
H97	1734	1.00			0.31	0.22		Lon 1978									
H98	1735	1.00			0.31	0.22		Lon 1978									
H99	1736	1.00			0.31	0.22		Lon 1978									
H100	1737	1.00			0.31	0.22		Lon 1978									
H101	1738	1.00			0.31	0.22		Lon 1978									
H102	1739	1.00			0.31	0.22		Lon 1978									
H103	1740	1.00			0.31	0.22		Lon 1978									
H104	1741	1.00			0.31	0.22		Lon 1978									
H105	1742	1.00			0.31	0.22		Lon 1978									
H106	1743	1.00			0.31	0.22		Lon 1978									
H107	1744	1.00			0.31	0.22		Lon 1978									
H108	1745	1.00			0.31	0.22		Lon 1978									
H109	1746	1.00			0.31	0.22		Lon 1978									
H110	1747	1.00			0.31	0.22		Lon 1978									
H111	1748	1.00			0.31	0.22		Lon 1978									
H112	1749	1.00			0.31	0.22		Lon 1978									
H113	1750	1.00			0.31	0.22		Lon 1978									
H114	1751	1.00			0.31	0.22		Lon 1978									
H115	1752	1.00			0.31	0.22		Lon 1978									
H116	1753	1.00			0.31	0.22		Lon 1978									
H117	1754	1.00			0.31	0.22		Lon 1978									
H118	1755	1.00			0.31	0.22		Lon 1978									
H119	1756	1.00			0.31	0.22		Lon 1978									
H120	1757	1.00			0.31	0.22		Lon 1978									
H121	1758	1.00			0.32	0.23		Lon 1978									
H122	1759	1.00			0.32	0.23		Lon 1978									
H123	1760	1.00			0.32	0.23		Lon 1978									
H124	1761	1.00			0.32	0.23		Lon 1978									
H125	1762	1.00			0.32	0.23		Lon 1978									
H126	1763	1.00			0.32	0.23		Lon 1978									
H127	1764	1.00			0.32	0.23		Lon 1978									
H128	1765	1.00			0.32	0.23		Lon 1978									
H129	1766	1.00			1.28	0.23		Lon 1978									
H130	1767	1.00			1.28	0.23		Lon 1978									
H131	1768	1.00			1.28	0.23		Lon 1978									
H132	1769	1.00			1.28	0.23		Lon 1978									
H133	1770	1.00			1.28	0.23		Lon 1978									
H134	1771	1.00			1.28	0.23		Lon 1978									
H135	1772	1.00			1.28	0.23		Lon 1978									
H136	1773	1.00			1.28	0.23		Lon 1978									
H137	1774	1.00			1.28	0.23		Lon 1978									
H138	1775	1.00			1.28	0.23		Lon 1978									
H139	1776	1.00			1.28	0.23		Lon 1978									
H140	1777	1.00			1.28	0.23		Lon 1978									
H141	1778	1.00			1.28	0.23		Lon 1978									
H142	1779	1.00			1.28	0.23		Lon 1978									
H143	1780	1.00			1.28	0.23		Lon 1978									
H144	1781	1.00			1.28	0.23		Lon 1978									
H145	1782	1.00			1.28	0.23		Lon 1978									
H146	1783	1.00			1.28	0.23		Lon 1978									
H147	1784	1.00			0.32	0.23		Lon 1978									
H148	1785	1.00			0.32	0.23		Lon 1978									
H149	1786	1.00			0.32	0.23		Lon 1893									
H150	1787	1.00			0.32	0.23		Lon 1893									
H151	1788	1.00			0.33	0.20		Lon 1893									
H152	1789	1.00			0.33	0.20		Lon 1893									
H153	1790	1.00			0.33	0.20		Lon 1893									
H154	1791	1.00			0.33	0.20		Lon 1893									
H155	1792	1.00			0.33	0.20		Lon 1893									
H156	1793	1.00			0.33	0.20		Lon 1893									
H157	1794	1.00			0.33	0.20		Lon 1893									
H158	1795	1.00			0.33	0.20		Lon 1893									
H159	1796	1.00			0.33	0.20		Lon 1893									
H160	1797	1.00			0.33	0.20		Lon 1893									
H161	1798	1.00			0.33	0.20		Lon 1893									
H162	1799	1.00			0.33	0.20		Lon 1893									
H163	1800	1.00			0.33	0.20		Lon 1893									
H164	1801	1.00			0.33	0.20		Lon 1893									
H165	1802	1.00			0.33	0.20		Lon 1893									
H166	1803	1.00			0.33	0.20		Lon 1893									
H167	1804	1.00			0.33	0.20		Lon 1893									
H168	1805	1.00			0.33	0.20		Lon 1893									
H169	1806	1.00			0.33	0.20		Lon 1893									
H170	1807	1.00			0.33	0.20		Lon 1893									
H171	1808	1.00			0.33	0.20		Lon 1893									
H172	1809	1.00			0.33	0.20		Lon 1893									
H173	1810	1.00			0.33	0.20		Lon 1893									
H174	1811	1.00			0.33	0.20		Lon 1893									
H175	1812	1.00			0.33	0.20		Lon 1893									
H176	1813	1.00			0.33	0.20		Lon 1893									
H177	1814	1.00			0.33	0.20		Lon 1893									
H178	1815	1.00			0.33	0.20		Lon 1893									
H179	1816	1.00			0.33	0.20		Lon 1893									
H180	1817	1.00			0.33	0.20		Lon 1893									
H181	1818	1.00			0.33	0.20		Lon 1893									
H182	1819	1.00			0.33	0.20		Lon 1893									
H183	1820	1.00			0.33	0.20		Lon 1893									
H184	1821	1.00			0.33	0.20		Lon 1893									
H185	1822	1.00			0.33	0.20		Lon 1893									
H186	1823	1.00			0.33	0.20		Lon 1893									
H187	1824	1.00			0.33	0.20		Lon 1893									
H188	1825	1.00			0.33	0.20		Lon 1893									
H189	1826	1.00			0.33	0.20		Lon 1893									
H190	1827	1.00			0.33	0.20		Lon 1893									
H191	1828	1.00			0.33	0.20		Lon 1893									
H192	1829	1.00			0.33	0.20		Lon 1893									
H193	1830	1.00			0.33	0.20		Lon 1893									
H194	1831	1.00			0.33	0.20		Lon 1893									
H195	1832	1.00			0.33	0.20		Lon 1893									
H196	1833	1.00			0.33	0.20		Lon 1893									
H197	1834	1.00			0.33	0.20		Lon 1893									
H198	1835	1.00			0.33	0.20		Lon 1893									
H199	1836	1.00			0.33	0.20		Lon 1893									
H200	1837	1.00			0.33	0.20		Lon 1893									
H201	1838	1.00			0.33	0.21		Lon 1893									
H202	1839	1.00			0.31	0.21	50	Lon 1893									
H203	1840	1.00			0.31	0.21	50	Lon 1893									
H204	1841	1.00			0.31	0.21	50	Lon 1893									
H205	1842	1.00			0.31	0.21	50	Lon 1893									
H206	1843	1.00			0.31	0.21	50	Lon 1893									
H207	1844	1.00			0.31	0.21	50	Lon 1893									
H208	1845	1.00			0.31	0.21	50	Lon 1893									
H209	1846	1.00			0.31	0.21	50	Lon 1893									
H210	1847	1.00			0.31	0.21	50	Lon 1893									
H211	1848	1.00			0.31	0.21	50	Lon 1893									
H212	1849	1.00			0.31	0.21	50	Lon 1893									
H213	1850	1.00			0.31	0.21	50	Lon 1893									
H214	1851	1.00			0.31	0.21	50	Lon 1893									
H215	1852	1.00			0.31	0.21	50	Lon 1893									
H216	1853	1.00	0.98		0.31	0.21	50	Lon 1893									
H217	1854	1.00	0.98		0.31	0.21	50	Lon 1893									
H218	1855	1.00	0.98	1.00		0.20	48	Lon 1893									
H219	1856	1.00	0.98	1.00		0.20	48	Lon 1893									
H220	1857	1.00	0.98	1.00		0.20	48	Lon 1893									
H221	1858	1.00	0.98	1.00		0.20	48	Lon 1893									
H222	1859	1.00	0.98	1.00		0.20	48	Lon 1893									
H223	1860	1.00	0.98	1.00		0.20	48	Lon 1893									
H224	1861	1.00	0.98	1.00		0.20	48	Lon 1893									
H225	1862	1.00	0.98	1.00		0.20	48	Lon 1893									
H226	1863	1.00	0.98	1.00		0.20	48	Lon 1893									
